,node_number,drone_number,capacity_of_drones,arc_weight,result,type
673,25,35,180,10,-1,Not Cover
674,25,35,180,15,-1,Not Cover
675,25,35,180,20,-1,Not Cover
676,25,35,180,25,-1,Not Cover
677,25,35,180,30,-1,Not Cover
678,25,35,240,5,-1,Infeasible
679,25,35,240,10,-1,Infeasible
680,25,35,240,15,-1,Not Cover
681,25,35,240,20,-1,Not Cover
682,25,35,240,25,-1,Not Cover
683,25,35,240,30,-1,Not Cover
684,25,35,300,5,-1,Infeasible
685,25,35,300,10,-1,Infeasible
686,25,35,300,15,-1,Infeasible
687,25,35,300,20,-1,Not Cover
688,25,35,300,25,-1,Not Cover
689,25,35,300,30,-1,Not Cover
690,25,35,360,5,-1,Infeasible
691,25,35,360,10,-1,Infeasible
692,25,35,360,15,-1,Infeasible
693,25,35,360,20,-1,Infeasible
694,25,35,360,25,-1,Not Cover
695,25,35,360,30,-1,Not Cover
696,25,35,420,5,-1,Infeasible
697,25,35,420,10,-1,Infeasible
698,25,35,420,15,-1,Infeasible
699,25,35,420,20,-1,Infeasible
700,25,35,420,25,-1,Infeasible
701,25,35,420,30,-1,Not Cover
702,25,35,480,5,-1,Infeasible
703,25,35,480,10,-1,Infeasible
704,25,35,480,15,-1,Infeasible
705,25,35,480,20,-1,Infeasible
706,25,35,480,25,-1,Infeasible
707,25,35,480,30,-1,Infeasible
708,25,35,540,5,-1,Infeasible
709,25,35,540,10,-1,Infeasible
710,25,35,540,15,-1,Infeasible
711,25,35,540,20,-1,Infeasible
712,25,35,540,25,-1,Infeasible
713,25,35,540,30,-1,Infeasible
714,25,35,600,5,-1,Infeasible
715,25,35,600,10,-1,Infeasible
716,25,35,600,15,-1,Infeasible
717,25,35,600,20,-1,Infeasible
718,25,35,600,25,-1,Infeasible
719,25,35,600,30,-1,Infeasible
720,25,40,180,5,-1,Infeasible
721,25,40,180,10,-1,Not Cover
